time[s], rv1_mhd[m/s], rv2_mhd[m/s], rv3_mhd[m/s], rv4_mhd[m/s], rv5_mhd[m/s], sampling_grid[1=yes;0=no]
0.257657 -0.929410 -1.058402 0.340311 -0.423792 1.038179 0 
0.258351 0.110896 -0.953037 -0.059936 -0.085943 0.802702 0 
0.259046 0.490452 -1.291022 0.805885 0.544071 1.086248 0 
0.259740 0.252681 -1.059052 0.710021 0.094058 1.350009 1 
0.260435 1.044954 -0.710521 0.632050 -0.115522 0.570398 0 
0.261129 -0.100386 0.224580 -0.629577 -0.151251 0.068518 0 
0.261824 -0.043835 0.123330 0.372672 -0.114406 0.302762 0 
0.262518 0.531381 -0.513004 -0.113741 0.111940 0.262280 0 
0.263213 0.863373 -0.881067 1.010408 -0.833932 0.714254 0 
0.263907 0.376234 0.253128 -0.133964 -0.633646 0.986191 0 
0.264602 -0.019968 0.248145 0.139682 -0.024489 1.052326 0 
0.265296 0.367991 -0.223584 -0.042748 0.189988 1.255977 0 
0.265991 0.136139 -0.746964 0.681138 -0.255987 0.757939 0 
0.266685 0.182852 -0.164179 1.433596 0.374311 -0.058950 0 
0.267380 0.406808 0.913320 0.954860 0.219336 0.817298 1 
0.268074 -0.906774 -0.399797 1.449223 -0.032312 1.011173 0 
0.268769 0.556405 -0.131401 -0.149403 -0.950427 0.841691 0 
0.269463 -0.724749 0.858237 0.597544 -0.801966 1.758148 0 
0.270158 -0.732157 -0.246835 0.348241 -0.222194 0.655436 0 
0.270852 -0.190340 -0.621254 0.468370 1.259312 1.067394 0 
0.271547 0.006703 0.024376 1.384733 1.259652 0.638650 0 
0.272241 -0.309419 -0.139807 0.106766 0.391115 -0.056231 0 
0.272936 -0.889701 -1.171093 -0.648968 0.399397 0.373417 0 
0.273630 -1.401338 0.115129 0.186890 -0.953635 0.864107 0 
0.274325 -0.615496 0.712639 -0.642747 0.157136 0.496142 0 
0.275019 0.355205 -0.761272 -0.841559 0.402445 1.059592 0 
0.275714 -0.370908 -0.523768 0.047954 0.650094 1.711353 0 
0.276408 0.230459 -0.856657 -0.306948 -0.188625 0.511452 0 
0.277103 -2.031822 -0.099438 -0.199586 1.376077 0.402058 0 
0.277797 -0.106412 0.143303 -0.551890 0.021607 0.688467 0 
0.278492 -1.071425 1.019823 -0.051604 0.380451 1.294647 0 
0.279186 -0.382198 0.232209 -1.161629 -0.176559 0.733333 0 
0.279881 -0.731020 0.884436 -0.296320 0.486369 1.993947 0 
0.280575 0.361032 -1.013876 0.706307 -1.140066 -0.137735 0 
0.281270 0.785636 0.016691 0.299062 -0.535754 -0.239010 0 
0.281964 -0.157652 0.268867 -0.252721 -0.752928 1.369215 0 
0.282659 -0.854178 0.468100 -0.479414 -0.281081 -0.458325 0 
0.283353 -1.113093 1.192948 0.529801 0.693281 -0.606704 0 
0.284048 -0.176275 0.383708 0.365084 -0.319658 0.202424 0 
0.284742 -0.673996 0.447519 1.115697 0.117756 0.650535 0 
0.285436 -0.701651 1.542497 0.420450 0.416997 0.598761 0 
0.286131 -2.035019 0.971351 0.137954 0.411438 0.192568 0 
0.286825 0.207980 1.546008 0.608113 -0.367338 0.912515 0 
0.287520 0.759242 0.574634 0.270533 -0.184031 2.108457 0 
0.288214 -0.445086 0.451316 0.529045 0.136328 0.995112 0 
0.288909 0.014992 1.245193 0.613664 0.006907 0.946584 0 
0.289603 -0.340320 0.526053 0.393257 0.789968 0.855768 0 
0.290298 -0.299146 0.488776 1.188213 -0.044622 1.213707 0 
0.290992 0.654532 -0.116602 0.722582 1.066249 0.260706 0 
0.291687 0.298493 0.423178 1.484625 0.091639 0.719401 0 
0.292381 -0.211245 1.170476 0.440473 1.169907 0.834167 0 
0.293076 -0.809674 -1.068323 1.495403 -0.262357 1.389915 0 
0.293770 -1.222699 1.659489 1.054426 1.004320 1.301566 0 
0.294465 -0.213138 0.455090 0.227020 -0.295022 0.287022 0 
0.295159 -0.201196 0.899038 1.096259 -0.002167 -0.230292 0 
0.295854 -1.167629 0.137771 1.034603 0.436883 0.386195 0 
0.296548 0.361351 1.122702 0.906810 -0.111721 -0.107383 0 
0.297243 -0.977390 0.254597 1.417174 0.569032 1.565778 0 
0.297937 -0.731220 1.049381 -0.326417 -0.581684 -1.031657 0 
0.298632 -1.080262 0.029713 1.085407 -0.400140 0.165808 0 
0.299326 -0.499467 0.571366 0.803202 0.825331 0.755833 0 
0.300021 -1.045051 0.752468 1.162154 0.444122 0.612887 0 
0.300715 -0.298476 0.435592 1.692305 -0.094597 0.440369 0 
0.301410 -0.242958 -0.022841 0.873024 0.501664 0.375576 0 
0.302104 -0.813875 0.526323 1.130114 0.052078 0.848617 0 
0.302799 -0.659115 0.072970 1.451082 0.783159 0.471111 0 
0.303493 -0.472720 0.533030 0.421464 0.136087 0.602216 0 
0.304188 -0.208880 -0.065404 0.951153 -0.188969 0.004588 0 
0.304882 -0.829534 0.296321 0.539350 -0.413199 -0.981046 1 
0.305577 -0.213844 0.692027 0.901829 0.624458 -0.091203 0 
0.306271 -0.226497 -0.872090 0.782976 -0.280962 0.246674 0 
0.306966 -0.988489 -0.653429 0.643208 0.351381 1.182907 0 
0.307660 -0.471861 -0.110278 0.569879 -0.019950 -0.568736 0 
0.308355 0.165874 0.226761 0.240533 -0.473262 0.133209 0 
0.309049 -1.010420 -0.439377 -0.005939 -1.306982 1.221233 0 
0.309744 -1.067705 -0.463427 -0.182070 -0.098678 0.188929 0 
0.310438 -0.875100 -0.511152 0.413017 0.317879 -0.871551 0 
0.311133 -1.472350 0.241929 0.777871 0.697372 0.673513 0 
0.311827 -0.094285 -0.772271 0.340287 -0.294689 -0.128119 0 
0.312522 -0.608805 -1.296717 0.973934 0.253233 0.683268 0 
0.313216 0.036079 0.440852 -0.247556 0.062319 0.015707 0 
0.313911 -0.083984 0.504114 0.200526 0.127705 0.162006 0 
0.314605 -1.114886 -1.031865 0.939380 0.238466 0.228567 0 
0.315300 -0.418431 0.125231 0.777513 0.084129 0.349979 0 
0.315994 -0.140098 -0.481218 1.342092 0.406529 -0.695278 0 
0.316689 -0.163663 0.266763 0.162497 -0.347139 0.245561 0 
0.317383 0.423556 0.533711 -0.015361 -0.333447 0.730222 0 
0.318078 -0.964063 0.997255 0.687945 -0.072360 -0.536265 0 
0.318772 -0.344641 0.367423 0.372819 -0.439203 -0.666558 0 
0.319467 -0.156353 -0.016724 0.594894 0.561489 0.192633 0 
0.320161 -0.265905 -0.312266 0.466069 -0.344589 0.346971 0 
0.320856 0.452009 -0.634540 -0.583264 -0.913595 -1.004404 0 
0.321550 0.667389 0.656719 0.169304 -0.757250 0.152598 0 
0.322245 0.005162 -1.007063 0.264713 0.100173 -0.140576 0 
0.322939 0.519498 -1.106252 -0.627888 0.674340 0.299032 0 
0.323634 -0.596785 -1.358224 1.167494 -0.038785 -0.016149 0 
0.324328 -0.955557 -0.169953 0.643842 -0.165696 -0.463001 0 
0.325023 -0.259137 -0.291381 -0.612947 -0.171366 -0.504946 0 
0.325717 -0.057534 -0.928257 -0.246924 -0.914659 -0.593670 0 
0.326412 -0.157332 -0.908599 0.387810 -0.499605 -0.312056 0 
0.327106 -1.497180 -0.195547 1.450809 -0.341711 1.301961 0 
0.327801 -0.633865 -0.313338 0.798482 0.532851 -1.185213 0 
0.328495 -0.693036 -0.476749 1.134772 -0.083338 -0.131235 0 
0.329190 -0.667718 -0.847174 0.216740 -0.956764 -0.704284 0 
0.329884 -0.538506 0.494703 0.054590 -0.887927 -0.501160 0 
0.330579 -0.065816 0.266667 1.416132 -0.994382 -1.180380 0 
0.331273 -0.476945 -0.475227 0.155082 -1.521429 -0.189228 0 
0.331967 -0.394126 -0.476278 0.707455 -0.764665 0.400006 0 
0.332662 0.588842 -0.270258 0.227485 -0.314936 0.881872 0 
0.333356 -0.402893 1.015076 0.077963 -0.950648 -0.780285 0 
0.334051 -0.624409 0.487870 -0.230986 0.677810 1.252716 0 
0.334745 -1.370506 -1.114676 0.602825 -0.329462 -0.588756 0 
0.335440 -0.496400 -0.248713 0.454916 -0.768219 -0.402050 0 
0.336134 -0.930361 -0.613624 0.294063 -0.698874 0.391581 0 
0.336829 -0.428833 0.127432 -0.061926 -0.707107 -0.653561 0 
0.337523 0.363076 -0.282315 0.522636 -0.223250 -0.772055 0 
0.338218 -0.518736 0.410589 0.687085 -0.740798 -0.864561 0 
0.338912 -1.302178 0.339175 0.069230 -0.624609 0.062667 0 
0.339607 -0.546336 -0.337675 1.294381 -1.090930 -0.277308 0 
0.340301 1.353409 -0.180779 0.124902 -0.291534 -0.314523 0 
0.340996 -0.070207 -0.125675 0.435368 -0.199038 0.258879 0 
0.341690 0.192729 1.171646 1.722366 -1.118370 0.243466 0 
0.342385 1.120269 0.230160 0.186663 -0.336528 0.422143 0 
0.343079 0.196544 0.025834 -0.274615 -0.352210 -0.910621 0 
0.343774 -0.294082 0.470659 0.664465 -0.260092 -0.419654 0 
0.344468 0.399078 -0.771126 0.335508 -0.931811 -0.589924 0 
0.345163 0.151178 -0.240427 0.135520 -0.716159 1.472312 0 
0.345857 -0.513533 -0.231962 0.423617 -1.463130 0.081562 0 
0.346552 -0.932967 0.592964 -0.274214 -2.190461 1.133812 0 
0.347246 0.113606 -0.029393 -0.362019 -0.769485 0.780266 0 
0.347941 -0.477953 0.601869 1.144118 -0.811058 0.497235 0 
0.348635 -0.108880 -1.216042 -0.445707 -0.847051 -0.707534 0 
0.349330 -0.627944 0.034724 -0.779887 -0.387701 -0.315889 0 
0.350024 -0.322212 -1.473452 -0.280321 -0.334993 0.217040 0 
0.350719 0.461190 0.082372 0.207588 -0.170705 -1.093971 0 
0.351413 -0.440695 -0.145967 -0.833914 -1.104716 0.030468 0 
0.352108 -0.094418 -0.041501 0.500641 0.312217 0.999048 0 
0.352802 0.058551 -0.603566 0.857017 0.549239 -0.898507 0 
0.353497 0.194526 -1.058162 -0.184474 -0.521548 0.014174 0 
0.354191 0.163078 -0.320115 0.004644 -0.079035 -1.434070 0 
0.354886 0.643058 -0.593645 0.303806 -0.703959 -0.326610 0 
0.355580 0.162330 0.235085 -0.416612 -0.019340 0.721620 0 
0.356275 -0.055184 0.640257 0.290687 0.066106 -0.487820 0 
0.356969 0.720952 -0.426182 0.993072 -0.938134 -1.200038 0 
0.357664 0.018244 -0.604379 0.550602 -0.780876 -0.942889 0 
0.358358 -0.668223 0.355623 0.488925 0.175275 -0.937367 0 
0.359053 -0.623715 0.144611 0.477429 -0.707911 -0.544412 0 
0.359747 0.304191 0.375909 0.682328 0.036918 -0.657846 0 
0.360442 -0.960755 0.734218 0.728726 -0.858213 0.553726 0 
0.361136 -0.718612 1.551091 0.833754 -0.550666 0.360519 0 
0.361831 0.600601 -0.199723 0.395478 0.693711 0.975681 0 
0.362525 0.241321 -0.038596 0.837087 0.194765 -0.093517 0 
0.363220 -0.638443 0.782277 0.797880 -0.566364 -1.578026 0 
0.363914 -0.813722 0.786602 0.719421 -0.065921 0.536637 0 
0.364609 -0.002889 0.028396 1.372438 -0.749772 0.293620 0 
0.365303 -0.269820 1.528630 0.768418 -1.328326 0.667806 1 
0.365998 -0.876556 -0.211542 0.854505 0.226663 -0.427783 0 
0.366692 -1.386340 0.075079 -0.888120 0.218524 0.333723 0 
0.367387 -1.366897 0.824288 -0.008608 0.026031 0.812288 0 
0.368081 -0.811450 -1.215502 0.187190 -0.359382 -0.057066 0 
0.368776 0.041111 0.164967 -0.415947 0.038789 0.459529 0 
0.369470 -1.248034 -1.024087 0.369950 0.183737 -0.269822 0 
0.370165 -0.452087 0.375079 -0.120674 0.497269 -1.246940 0 
0.370859 -1.508037 -0.623657 -0.485064 0.648674 0.727884 1 
0.371554 0.288974 -0.396805 -0.372847 0.290558 0.368943 0 
0.372248 -1.161998 -0.443579 0.529970 0.217860 -0.018401 1 
0.372943 0.026576 -0.531098 0.034669 0.920501 0.787907 0 
0.373637 0.015914 -0.696457 -0.912117 -0.330950 0.269836 0 
0.374332 -0.127085 0.252256 -0.054476 1.244027 -0.830322 0 
0.375026 0.308549 -0.312939 -0.139867 0.285776 -0.231760 0 
0.375721 -0.624951 0.009985 0.360121 0.771578 0.520167 0 
0.376415 0.438567 -1.169207 0.385553 0.559123 0.280337 0 
0.377110 -0.476941 -0.274157 -0.680027 0.325651 0.234399 0 
0.377804 0.055560 0.172249 0.665841 -0.107964 0.370258 0 
0.378499 0.899585 -0.235388 0.497542 0.221450 -0.185405 0 
0.379193 0.316330 -0.041344 0.494360 0.705993 -0.355569 0 
0.379887 -1.145409 0.768629 0.433343 0.091298 0.022863 0 
0.380582 0.003530 -1.387290 0.865073 0.302109 -0.071624 0 
0.381276 -0.463363 -0.007811 0.692786 0.820169 -0.346088 0 
0.381971 0.215620 0.656023 -0.097439 0.265982 0.407145 0 
0.382665 0.188134 -0.420147 0.700683 0.906728 0.015988 1 
0.383360 0.269346 0.210515 0.002107 -0.177409 -0.846745 0 
0.384054 -0.359182 0.112660 0.886254 0.265375 0.895441 0 
0.384749 0.268047 0.826079 1.101496 -0.702344 -0.742460 0 
0.385443 -0.538390 0.739992 -0.900581 -0.814481 -0.528925 0 
0.386138 -0.161020 0.189794 -0.406326 0.785286 -0.841314 0 
0.386832 -0.128119 0.543454 0.316117 -0.510233 -0.297633 0 
0.387527 0.585570 0.061217 -0.485758 0.892414 -0.681954 0 
0.388221 0.767855 0.855083 0.936011 -0.417691 0.018465 0 
0.388916 0.549341 -0.491725 0.504124 0.200459 -0.777067 0 
0.389610 -0.186035 0.168436 0.960006 -0.686425 -0.432668 0 
0.390305 -0.004371 0.220777 0.088647 0.105525 0.007704 0 
0.390999 1.795796 0.117318 0.979329 0.512031 -0.283460 0 
0.391694 0.519408 -1.218547 1.032313 1.388408 0.411356 0 
0.392388 0.308983 -0.652818 0.035497 0.880841 0.354578 1 
0.393083 -0.019827 0.136901 0.436534 1.279589 -0.743794 0 
0.393777 0.842592 1.065244 0.572761 0.333405 -0.975257 0 
0.394472 -0.401089 1.487770 0.117941 0.788935 0.195125 0 
0.395166 0.268637 -0.234024 -0.188454 2.224707 -1.286993 0 
0.395861 -0.717953 0.876405 0.225396 0.717981 -0.611491 0 
0.396555 -1.017495 1.100926 -0.520620 0.964696 -0.276426 0 
0.397250 -1.066163 0.324604 -0.052500 -0.183892 -0.149730 0 
0.397944 0.187122 0.004908 0.921322 0.209049 -0.974636 0 
0.398639 -0.573062 -0.403724 0.607809 -0.028764 -0.741608 0 
0.399333 -1.035535 1.312633 -0.446055 0.881232 -0.117258 0 
0.400028 -0.044787 -0.418062 -0.060533 0.473526 -0.485535 0 
0.400722 0.206215 0.870120 0.427258 -0.510317 -1.352889 0 
0.401417 -0.437597 -0.700351 0.287888 -0.757163 0.483048 0 
0.402111 -0.322149 0.411655 -0.204139 0.394262 -0.013547 0 
0.402806 -1.250030 0.619078 0.381665 -0.127983 -0.790698 0 
0.403500 -0.645183 0.676659 0.921471 -0.969097 -1.325934 0 
0.404195 -0.407420 -0.569385 1.310486 -0.384030 -0.072551 0 
0.404889 -0.915112 -0.045370 1.418546 -0.610988 0.180837 0 
0.405584 -0.212902 0.767847 -1.107239 -2.064269 -1.124486 0 
0.406278 -1.369580 0.442974 0.477884 -0.638675 -0.018415 0 
0.406973 -0.635540 0.189555 0.298984 -0.988958 0.926644 0 
0.407667 -0.619306 0.739491 0.840400 -2.186090 -0.184526 0 
0.408362 -0.520749 1.284825 -1.081119 0.016282 0.669665 0 
0.409056 -0.608046 -0.041661 0.531771 -0.454486 0.720987 0 
0.409751 0.711324 1.397235 0.163253 -0.343040 0.730684 0 
0.410445 -0.776532 -0.121484 -0.753576 -0.229634 -1.481010 1 
0.411140 -1.030417 -0.240658 0.315591 -1.875883 -0.820550 0 
0.411834 -0.127079 1.063627 -0.848366 -0.586678 -0.633007 0 
0.412529 -0.557319 0.871832 -0.589636 -0.428447 0.502493 0 
0.413223 0.464860 0.026410 -0.432888 -1.722407 -0.817916 0 
0.413918 -0.556239 -0.689003 -0.384008 -1.630686 0.673494 0 
0.414612 -0.006399 0.550010 0.754891 -1.920431 -0.711012 0 
0.415307 -0.098055 1.183204 -0.905560 -0.892355 -0.125687 0 
0.416001 -0.965315 0.383500 -0.355135 -0.041254 -1.030704 0 
0.416696 -0.372814 -1.056924 0.747864 -1.395582 -1.501429 0 
0.417390 1.077057 0.603002 0.176875 0.144341 0.148876 0 
0.418085 0.301354 -0.586776 -0.069091 -1.374943 -1.177020 0 
0.418779 -0.504638 0.028492 0.931202 0.986989 -0.799282 0 
0.419474 -2.043491 -1.071133 0.237628 0.626850 0.362099 0 
0.420168 -0.602052 -0.047633 -0.079581 0.966181 -1.693919 0 
0.420863 1.443000 0.363338 1.008272 0.154265 -1.895058 0 
0.421557 -0.490180 0.172604 0.580097 0.647276 -1.216588 0 
0.422252 1.629247 1.118636 0.668760 0.298381 -0.815283 0 
0.422946 1.083951 -0.494788 -0.178389 -0.619187 -1.495944 0 
0.423641 0.040585 -0.087749 -0.827803 0.182685 -0.219034 0 
0.424335 1.023816 -1.434779 0.322246 0.548401 -1.822208 0 
0.425030 0.546703 0.455292 0.814635 1.062762 0.321416 0 
0.425724 -0.318583 -0.366004 -0.175337 -0.430660 0.400671 0 
0.426419 0.465950 0.260796 -0.051251 -0.013978 -0.248213 0 
0.427113 -0.192758 -0.359876 0.670104 -0.190855 -1.556491 0 
0.427807 1.670407 -0.597583 0.356551 0.475609 -0.087520 0 
0.428502 0.374091 0.397867 1.035702 1.089611 -0.480496 0 
0.429196 -0.015473 0.398660 -0.672894 0.597174 -1.514251 0 
0.429891 -0.139807 -1.298769 0.015025 0.318096 -0.223371 0 
0.430585 0.439661 -0.400111 0.500997 1.105302 -0.519689 0 
0.431280 -1.346121 -0.655415 -0.418054 1.137888 -0.957776 0 
0.431974 -0.812938 -0.355385 -0.524934 0.573437 0.114060 0 
0.432669 0.009856 0.034643 0.162986 0.080362 0.020943 0 
0.433363 -0.064416 0.568379 -0.513659 0.405550 -1.018832 0 
0.434058 -0.414426 0.318428 0.218587 1.069059 -0.321026 0 
0.434752 0.241388 0.191981 0.308008 -0.015365 0.052293 0 
0.435447 0.449949 -0.496639 0.745784 1.006680 -0.124078 0 
0.436141 0.682709 -0.205660 0.305205 1.402276 0.653117 0 
0.436836 0.823475 0.307926 0.359327 1.221793 -0.160102 0 
0.437530 -0.100945 -1.036924 1.675909 0.551939 -0.427836 0 
0.438225 0.169082 0.429573 0.727624 1.045296 0.494093 0 
0.438919 -0.055917 0.329831 1.220488 0.285489 0.270967 0 
0.439614 -0.855634 -0.312099 0.525184 0.834937 -0.656179 0 
0.440308 0.443758 1.102964 0.280789 -0.043775 -0.593945 0 
0.441003 0.148447 0.656173 0.699960 0.820140 0.191288 0 
0.441697 0.501207 0.149637 0.791108 0.712004 -0.106240 0 
0.442392 1.231009 0.102286 -0.073557 0.498811 -0.508215 0 
0.443086 0.198257 0.446557 -0.238043 0.660757 -0.192147 0 
0.443781 0.970919 0.161086 -0.507202 -0.044392 -0.601248 0 
0.444475 0.674764 0.146516 0.350023 -0.287934 -1.615251 1 
0.445170 -0.348637 -1.680556 -0.268380 -0.023154 -0.765363 0 
0.445864 -0.375578 -0.055778 0.416653 0.289741 0.046898 0 
0.446559 0.320993 1.094175 -0.280774 -1.019579 -0.946607 0 
0.447253 -0.356361 -0.196715 -0.112561 0.187046 0.045552 0 
0.447948 0.103713 -0.472226 0.732709 0.540638 -0.805810 0 
0.448642 -0.679816 0.096537 -0.594850 1.511067 -0.179554 0 
0.449337 1.616853 1.206633 0.516348 -0.512224 -1.022162 0 
0.450031 -0.220263 0.988783 -0.440135 -0.440996 -0.005048 0 
0.450726 -1.410814 0.004162 0.432651 0.095007 -0.168613 0 
0.451420 0.610363 1.182958 -0.206645 0.544860 -0.370328 0 
0.452115 -1.138840 0.283782 0.999041 -0.184716 -1.089690 0 
0.452809 -0.129745 1.284707 0.121675 -0.390475 -0.846972 0 
0.453504 -0.048320 0.634110 0.583765 -0.225327 -0.814384 0 
0.454198 -0.263146 0.487742 -0.035490 -0.509616 -0.171325 1 
0.454893 -0.059856 1.084462 0.987918 -0.722530 0.696758 0 
0.455587 0.438491 0.472848 0.063907 -0.611984 -0.491854 0 
0.456282 0.598690 -0.323257 0.506137 -1.188972 -0.161864 0 
0.456976 1.090863 0.293755 1.134972 -0.401184 -0.278640 0 
0.457671 -0.982623 0.016760 -0.035143 -0.179521 -0.400494 0 
0.458365 1.460548 -0.015617 -0.471863 -0.189303 -1.372371 0 
0.459060 -0.478203 -0.791809 0.808707 -1.125997 -0.539753 0 
0.459754 0.192911 0.499095 0.609271 -1.327981 -0.027445 1 
0.460449 1.368961 -1.565895 -0.081034 -0.441681 0.133516 0 
0.461143 0.258135 -0.669084 -0.015278 0.271889 -0.617559 0 
0.461838 0.719520 -0.807387 0.394124 -0.951066 -0.645105 0 
0.462532 0.023934 0.112838 -0.399724 0.603411 -0.037971 0 
0.463227 0.627695 -0.727662 -0.911474 -0.084157 -1.032971 0 
0.463921 0.787567 -0.140037 0.093319 -0.901056 -0.254084 0 
0.464616 0.534827 1.135007 1.114843 -0.331628 1.067453 0 
0.465310 0.984844 -0.369714 0.543946 0.074261 0.389870 0 
0.466005 0.346131 -0.192775 1.396003 -0.104194 0.227937 0 
0.466699 0.866279 1.990241 -0.502516 0.496433 0.334511 0 
0.467394 0.150816 0.127939 0.160948 -0.483890 -1.388718 0 
0.468088 -0.928610 0.053906 0.268597 -0.274396 -0.119104 0 
0.468783 -0.280328 0.557262 -0.425092 -0.652966 0.135694 0 
0.469477 -0.842543 -0.883293 0.034117 0.017357 -1.095119 0 
0.470172 -0.824186 -0.038234 -0.311913 -0.008917 0.826412 1 
0.470866 -0.167178 0.061382 -0.021985 -0.029697 0.375010 0 
0.471561 -0.202065 -1.501252 0.929370 0.611396 0.467133 0 
0.472255 -0.989640 -0.483847 -0.318166 0.706727 -0.857642 0 
0.472950 -1.635759 -0.522562 1.109578 -0.871502 0.123381 0 
0.473644 -0.943019 -1.158727 -0.193455 0.899031 0.570616 0 
0.474338 -1.053113 0.230844 -0.321460 -0.569029 0.923706 0 
0.475033 -0.026666 -0.506419 0.978669 0.212753 -0.507545 0 
0.475727 -0.062925 0.674117 -0.255158 1.179580 0.526912 0 
0.476422 0.047225 -1.012893 0.912289 -0.340394 0.366570 0 
0.477116 0.864472 0.452066 0.249978 -0.524963 0.770513 1 
0.477811 0.620808 -0.268031 0.653291 -0.195715 -0.725970 0 
0.478505 -0.597028 1.254527 0.684016 0.570723 -0.284414 0 
0.479200 0.107840 -0.121157 0.117460 -0.615229 0.046390 0 
0.479894 1.119853 0.648332 -0.062090 -0.682797 -0.692381 1 
0.480589 0.397914 -0.806024 -0.002505 -0.632072 -0.213347 0 
0.481283 0.889195 -0.585507 -0.273505 -0.913366 0.287189 0 
0.481978 0.844972 0.170688 -0.238717 -1.006456 0.057446 1 
0.482672 0.054025 -0.127286 -0.446883 -1.109593 1.366950 0 
0.483367 -0.463188 -0.237765 -0.489504 -0.946051 0.777337 0 
0.484061 -0.703019 -0.079078 -0.418417 -0.991913 0.420160 0 
0.484756 -0.460076 0.728624 0.873552 -1.424370 -0.272770 0 
0.485450 -0.448066 0.716502 -0.563169 -0.545332 0.192279 0 
0.486145 -0.364404 0.475713 0.510713 -0.982345 -0.049098 0 
0.486839 -0.654713 0.196880 0.488068 -0.649796 0.128460 0 
0.487534 -0.656279 -0.081165 -0.221251 -1.206110 -0.034747 0 
0.488228 0.274889 0.033949 -0.364777 -1.142837 0.020456 0 
0.488923 1.061529 0.094735 -0.663367 -0.013349 0.070931 0 
0.489617 -0.475019 1.313494 0.356897 -0.488433 0.171532 0 
0.490312 0.650953 -0.747556 0.356846 -0.319429 0.424315 0 
0.491006 -0.348877 -0.012086 -0.561112 -0.255039 0.381840 0 
0.491701 1.247000 -0.454059 -0.181584 -0.724526 0.611002 0 
0.492395 0.274937 -0.676079 0.234854 -0.900681 0.230027 0 
0.493090 -0.231333 0.580455 0.597111 -0.226488 -0.664785 0 
0.493784 -0.162117 -1.094211 -0.309190 -0.342835 -0.084254 0 
0.494479 0.550904 0.044676 0.428675 -0.451540 0.438584 1 
0.495173 -0.027843 -1.377133 0.355196 -0.277813 -0.398813 0 
0.495868 0.732327 -0.508716 0.744260 -0.356035 0.652017 0 
0.496562 0.389765 -1.237448 -0.659851 -0.141696 0.990319 0 
0.497257 -0.538772 -0.116600 -0.383186 -1.687100 0.156712 0 
0.497951 -0.364686 -0.888349 0.118553 -1.287945 0.762400 0 
0.498646 0.270890 -0.712653 0.776110 0.409956 0.859384 0 
0.499340 0.427851 -0.405754 1.164714 -0.782466 0.865425 0 
0.500035 -0.770534 -0.195963 -0.930274 -1.725510 -0.166027 0 
0.500729 0.451523 -0.633328 0.900040 -1.297497 0.083310 0 
0.501424 0.423175 -1.120494 0.531726 -0.669844 0.485813 0 
0.502118 1.039533 -0.683001 0.090342 -0.500238 0.582739 0 
0.502813 -0.024497 -0.267177 1.046940 0.005604 0.695686 0 
0.503507 1.198491 -0.534770 1.180027 0.093462 0.747757 0 
0.504202 -0.091420 -1.729954 0.445137 -0.360538 0.987799 0 
0.504896 1.284422 0.264981 0.376176 1.159336 0.876492 0 
0.505591 0.843708 0.531064 0.361197 -0.405043 0.372166 0 
0.506285 0.689784 -0.207455 -0.395221 0.166096 0.657905 0 
0.506980 0.112453 -0.526585 0.800561 -0.352148 0.622252 0 
0.507674 0.687694 -0.758396 -0.883620 -0.729829 0.319288 0 
0.508369 0.440134 -0.041555 0.021359 -0.023350 -0.342097 0 
0.509063 -0.044951 0.747336 -0.819008 -1.422466 -0.798892 0 
0.509758 1.325137 -0.451298 -0.758751 -0.775247 0.035478 0 
0.510452 0.380637 -1.265942 -0.200546 0.484051 0.063670 0 
0.511147 0.152280 -0.755491 -0.137239 -0.169595 0.555562 0 
0.511841 0.152843 -0.989276 -1.463964 0.020963 -0.191968 0 
0.512536 0.097551 0.189186 -0.107533 0.372728 0.015781 1 
0.513230 0.856076 0.052022 -1.386796 0.443734 0.678986 0 
0.513925 -0.592480 -0.257340 -1.085610 -0.291146 0.846398 0 
0.514619 0.953192 0.462628 -1.493905 -1.130613 -0.298587 0 
0.515314 -0.161682 -0.781648 0.517683 -0.599054 0.342398 0 
0.516008 0.008986 1.223388 -0.553957 -0.539688 -0.095571 0 
0.516703 0.079520 -0.480880 -1.728395 -0.516569 -1.003405 0 
0.517397 0.328074 0.720801 -0.515165 -0.268310 -0.378424 0 
0.518092 1.321681 -0.783663 -1.333089 0.099673 0.575230 0 
0.518786 -1.206996 0.364520 -1.788288 -0.315122 0.008423 0 
0.519481 -0.156589 -1.120105 -0.710954 -1.009173 -1.495221 0 
0.520175 -0.344445 -0.820244 -1.088478 0.076386 -0.519304 0 
0.520870 0.709813 0.714018 -0.480048 -0.399976 -0.273640 0 
0.521564 -0.571448 -0.501052 -1.402738 -0.678421 -0.416645 0 
0.522258 -1.577556 -0.658274 -0.094590 -1.049121 -0.689034 0 
0.522953 0.325416 -0.436494 -1.442990 -1.564700 0.419140 0 
0.523647 -1.028089 -0.443125 -0.838445 -0.575849 -0.356324 0 
